sku,price,name,technical_description,material_code,customer_material_code,lead_time,brand,hsn,tax_percentage,moq,uom,customer_uom,url
,610,"SFTY SHOE;7IN,BLACK,INSULATED STEEL TOE","SFTY SHOE;7IN,BLACK,INSULATED STEEL TOE
SIZE : 7 IN
COLOR : BLACK
MATERIAL OF CONSTRUCTION : INSULATED STEEL TOE
SOLE : DOUBLE DENSITY PU
REFERENCE STANDARD : IS 15298
SPECIAL FEATURES : NO SPECIAL FEATURES
ADDITIONAL UMC DETAIL::
Short Description :
PU DD DERBY SHOE SIZE- 7
===============================
Part No :
TATA-DERBI DD-7
Make :
ANY
===============================
Additional Specification :
DERBY SHOE, BLACK COLOUR, SPONGE PADDED COLLAR, PU DOUBLE DENSITY DIR
ECT INJECTED SOLE NAILLESS SHOE OF SIZE-7
Operative Standard : IS 15298:2002 Part I &II Also meet . EN ISO
20345
UPPER : Buff Grain Print/Plain Leather, Black colour, Thickness 1.8-2.
2mm
VAMP LINING : Nonwoven Synthetic, Non-woven
INNER LINING : Nonwoven Synthetic , Non-woven Mesh with 3mm foam linin
g
COLLAR PEDDING : Padded Double & Leather Latex Foam , Thickness
14mm +
- 1mm.
TONGUE : Leather. Laminated with 6mm Foam and Non-woven lining
COUNTER STIFFENER: Leather Board, Thickness 1.8mm
INSOCK : Nonwoven Synthetic, Non Woven laminated on 3mm EVA
STEEL TOE CAP : Powder coated imported rust Resistant 200 J EN 12568
Insole : Minimum 2.5 mm Non Woven PP laminated
Out Sole : PU double density B 52 Mould ( Outsole Black )
Sole fixation : Direct injection process, Double stage cleats: Double
stage cleats for better grip, Hydrocarbon Resistant Sole, Complies wit
h EN ISO 20345 and EN ISO 20346 specifications , Slip Resistant Sole o
n Oily and Smooth
Sole Cleated Area As per 4.8 of IS 15298 (part 1)
Cleat Height (thickness) As per 4.8 of IS15298 (part 1)
Sole Thickness Non cleated As per 4.8 of IS 15298 (part 1)
Sole Abrasion Resistance As per 4.8.4 of IS, 15298 (part 1)
Sole Flexing Resistance As per 4.8.5 of IS 15298 (part 1)
Inter Layer Bond Strength As per 4.8.7 of IS 15298 (part 1)
Electrical Resistance Antistatic as per IS 15298 (Part 1) 4.3.4
Padding under steel toe Polymer Comfort Strip
Thread Nylon or polyester 20 and 40 No.
Lace :Flat two Colored ¿ Black/brown, black/grey or any other combinat
ion matching with the shoe, 80- 100 cm
THREADS: Nylon, 6 Ply/3 Ply Matching colour
EYELET/VIS : Aluminium, Aluminium size 600
sole elec res: 22KV for 1 min
sole temp res: max 120 deg for 1 min.",,5288A0056,28-42 Days,,6403,18.00%,1,EA,EA,
,610,"SFTY SHOE;8IN,BLACK,INSULATED STEEL TOE","SFTY SHOE;8IN,BLACK,INSULATED STEEL TOE
SIZE : 8 IN
COLOR : BLACK
MATERIAL OF CONSTRUCTION : INSULATED STEEL TOE
SOLE : DOUBLE DENSITY PU
REFERENCE STANDARD : IS 15298
SPECIAL FEATURES : NO SPECIAL FEATURES
ADDITIONAL UMC DETAIL::
Short Description :
PU DD DERBY SHOE SIZE-8
===============================
Part No :
TATA-DERBI DD-8
Make :
ANY
===============================
Additional Specification :
DERBY SHOE, BLACK COLOUR, SPONGE PADDED COLLAR, PU DOUBLE DENSITY DIRE
CT INJECTED SOLE NAILLESS SHOE OF SIZE-8
Operative Standard : IS 15298:2002 Part I &II Also meet . EN ISO
20345
UPPER : Buff Grain Print/Plain Leather, Black colour, Thickness 1.8-2.
2mm
VAMP LINING : Nonwoven Synthetic, Non-woven
INNER LINING : Nonwoven Synthetic , Non-woven Mesh with 3mm foam linin
g
COLLAR PEDDING : Padded Double & Leather Latex Foam , Thickness
14mm +
- 1mm.
TONGUE : Leather. Laminated with 6mm Foam and Non-woven lining
COUNTER STIFFENER: Leather Board, Thickness 1.8mm
INSOCK : Nonwoven Synthetic, Non Woven laminated on 3mm EVA
STEEL TOE CAP : Powder coated imported rust Resistant 200 J EN 12568
Insole : Minimum 2.5 mm Non Woven PP laminated
Out Sole : PU double density B 52 Mould ( Outsole Black )
Sole fixation : Direct injection process, Double stage cleats: Double
stage cleats for better grip, Hydrocarbon Resistant Sole, Complies wit
h EN ISO 20345 and EN ISO 20346 specifications , Slip Resistant Sole o
n Oily and Smooth
Sole Cleated Area As per 4.8 of IS 15298 (part 1)
Cleat Height (thickness) As per 4.8 of IS15298 (part 1)
Sole Thickness Non cleated As per 4.8 of IS 15298 (part 1)
Sole Abrasion Resistance As per 4.8.4 of IS, 15298 (part 1)
Sole Flexing Resistance As per 4.8.5 of IS 15298 (part 1)
Inter Layer Bond Strength As per 4.8.7 of IS 15298 (part 1)
Electrical Resistance Antistatic as per IS 15298 (Part 1) 4.3.4
Padding under steel toe Polymer Comfort Strip
Thread Nylon or polyester 20 and 40 No.
Lace :Flat two Colored ¿ Black/brown, black/grey or any other combinat
ion matching with the shoe, 80- 100 cm
THREADS: Nylon, 6 Ply/3 Ply Matching colour
EYELET/VIS : Aluminium, Aluminium size 600.
sole elec res: 22KV for 1 min
sole temp res: max 120 deg for 1 min.",,5288A0055,28-42 Days,,6403,18.00%,1,EA,EA,
,58.1042,Shin guards for leg protection,"Short Description :
Shin guards for leg protection
===============================
Technical Specification :
DESCRIPTION:SLEEVE GUARD
REFERENCE STD.:NIL
===============================
Additional Specification :
Shin guards with two protective ribs in each, made of black canvas 350
GSM and above, ribs made of unbreakable flexible material (for eg Mica
), dimensions should be length 18"" and width 22"". Sample should have a
pproval from safety department.
===============================
Custom Clarification :
Item Description
Shin guards for leg protection
Function of the Item
Leg protection against sharp edges
Material of Construction of the Item
Canvas with protective ribs
Function of the Main Equipment & Location of the Main Equipment
For leg protection",,0124A0190,28-42 Days,,9506,18.00%,1,EA,EA,
,610,FR Trouser E3 grade- Small,"Short Description :
FR Trouser E3 grade- Small
===============================
Part No :
Make :
ANY
===============================
Additional Specification :
FR Trouser E3 grade
Trouser made of 100% cotton flame retardant minimum 470 gsm fabric
conforming to EN ISO 11612:2008 for clothing to protect against heat
&
flame.
The flame retardant fabric should pass Code A1 & A2 when tested
for Li
mited flame spread as per ISO 15025:2000.
The same test will be conducted at Tata Steel in house laboratory
& if
found to be failed, material will be rejected.
Additionally it should pass B1, C1, E3, & F1 grade respectively
for Co
nvection heat, Radiant heat & molten iron splash <(>&<)> contact
heat as per
the relevant procedures of ISO 11612:2000.
It shall also pass the required criteria for Heat Resistance, Dimensio
nal change due to pretreatment, Tensile strength, Tear strength &
pH v
The fabric for all inside & outside pockets, patches etc. should
be of
the same material as the base fabric.
No items, components, stickers, accessories should be there which may
be flammable or otherwise hazardous while the garment is in use.
The supplying vendors logo /identification mark must be affixed to eac
h garment piece for ascertaining the supplier of the garment.
Fabric shall be wash durable and shall permit laundering at 90°c and s
hall retain its flame resistance properties after minimum of 50 cycles
of washes. It should protect
against accidental exposure to flash fire, heat at workplace and molte
n metal spatter. The fabric when exposed to flame shall not melt, drip
or stick to the skin of the wearer and not cause burn injury. The fab
ric shall be comfortable to wear and shall not cause any skin irritati
on.
Design: Two side pockets & one back pocket with flap. Waist belt
with
adjustment arrangement with loop & belt hooks at least five nos.
Metal
button will be used that should be durable. All seams/ stitches shoul
d be made with FR thread & be strong enough to last the life of
the ga
rment without breakage or tear. Standard Tata Steel design should be r
eferred & adhered to.
Size: Small
Dimensions of Flame Retardant Trousers
Tolerance (PLUS/MINUS) 5%
Waist Girth - 84 cm
Length - 105 cm
Seat Girth - 105 cm
Bottom Girth - 40 cm
Different ISO 11612 requirements the garment needs to pass.
Clause, Test Method, Pass or Level of protection required:
6.2 Heat Resistance 260ºC as per
ISO 17493:2000- PASS
6.3 Limited flame spread
(A1 and A2) as per ISO 15025:2000- PASS A1 and A2
6.4 Dimensional change ISO 5077- PASS
6.5.1 Tensile strength ISO 13934-1:1999 - PASS
6.5.2 Tear strength ISO 13937-2:2000 - PASS
7.2 Convective Heat (B) ISO 9151: 1995 - LEVEL B1
7.3 Radiant Heat (C) ISO 6942:2002 - LEVEL C1
7.5 Molten Iron Splash (E) ISO 9185 - LEVEL E3
7.6 Contact Heat(F) ISO 12127:1996 - LEVEL F1
7.7.1 Box test (Class I) EN 61482-1-2
7.7.2 Open arc ranking (ATPV)- EN 61482-1-1
Fabric should be certified with ATPV value 8.5 - 9cal /
cm2.
1. ATPV value printed in jacket collar tag
2. Insulated buttons",,0996A0062,28-42 Days,,6307,18.00%,1,EA,EA,
,610,"SFTY SHOE;6IN,BLACK,INSULATED STEEL TOE","SFTY SHOE;6IN,BLACK,INSULATED STEEL TOE
SIZE : 6 IN
COLOR : BLACK
MATERIAL OF CONSTRUCTION : INSULATED STEEL TOE
SOLE : DOUBLE DENSITY PU
REFERENCE STANDARD : IS 15298
SPECIAL FEATURES : NO SPECIAL FEATURES
ADDITIONAL UMC DETAIL::
Short Description :
PU DD DERBY SHOE SIZE-6
===============================
Part No :
TATA DERBI DD-6
Make :
ANY
===============================
Additional Specification :
DERBY SHOE, BLACK COLOUR, SPONGE PADDED COLLAR, PU DOUBLE DENSITY DIRE
CT INJECTED SOLE NAILLESS SHOE OF SIZE-6
Operative Standard : IS 15298:2002 Part I &II Also meet . EN ISO
2034
5
UPPER : Buff Grain Print/Plain Leather, Black colour, Thickness 1.8-
2.2mm
VAMP LINING : Nonwoven Synthetic, Non-woven
INNER LINING : Nonwoven Synthetic , Non-woven Mesh with 3mm foam lini
ng
COLLAR PEDDING : Padded Double & Leather Latex Foam , Thickness
14mm +
- 1mm.
TONGUE : Leather. Laminated with 6mm Foam and Non-woven lining
COUNTER STIFFENER: Leather Board, Thickness 1.8mm
INSOCK : Nonwoven Synthetic, Non Woven laminated on 3mm EVA
STEEL TOE CAP : Powder coated imported rust Resistant 200 J EN 1256
8
Insole : Minimum 2.5 mm Non Woven PP laminated
Out Sole : PU double density B 52 Mould ( Outsole Black )
Sole fixation : Direct injection process, Double stage cleats: Double
stage cleats for better grip, Hydrocarbon Resistant Sole, Complies wit
h EN ISO 20345 and EN ISO 20346 specifications , Slip Resistant Sole
on Oily and Smooth
Sole Cleated Area As per 4.8 of IS 15298 (part 1)
Cleat Height (thickness) As per 4.8 of IS15298 (part 1)
Sole Thickness Non cleated As per 4.8 of IS 15298 (part 1)
Sole Abrasion Resistance As per 4.8.4 of IS, 15298 (part 1)
Sole Flexing Resistance As per 4.8.5 of IS 15298 (part 1)
Inter Layer Bond Strength As per 4.8.7 of IS 15298 (part 1)
Electrical Resistance Antistatic as per IS 15298 (Part 1) 4.3.4
Padding under steel toe Polymer Comfort Strip
Thread Nylon or polyester 20 and 40 No.
Lace :Flat two Colored ¿ Black/brown, black/grey or any other combinat
ion matching with the shoe, 80- 100 cm
THREADS: Nylon, 6 Ply/3 Ply Matching colour
EYELET/VIS : Aluminium, Aluminium size 600
sole elec res: 22KV for 1 min
sole temp res: max 120 deg for 1 min.",,5288A0057,28-42 Days,,6403,18.00%,1,EA,EA,
,800,FR Jacket E3 grade- Ex Large,"Short Description :
FR Jacket E3 grade- Ex Large
===============================
Part No :
Make :
ANY
===============================
Additional Specification :
FR Jacket E3 grade
Jacket made of 100% cotton flame retardant minimum 470 gsm fabric
conforming to EN ISO 11612:2008 for clothing to protect against heat
&
flame.
The flame retardant fabric should pass Code A1 & A2 when tested
for Li
mited flame spread as per ISO 15025:2000.
The same test will be conducted at Tata Steel in house laboratory
& if
found to be failed, material will be rejected.
Additionally it should pass B1, C1, E3, & F1 grade respectively
for Co
nvection heat, Radiant heat, molten iron splash & contact heat as
per
the relevant procedures of ISO 11612:2000.
It shall also pass the required criteria for Heat Resistance, Dimensio
nal change due to pretreatment, Tensile strength, Tear strength &
pH v
The fabric for all inside & outside pockets, patches etc. should
be of
the same material as the base fabric.
No items, components, stickers, accessories should be there which may
be flammable or otherwise hazardous while the garment is in use.
The supplying vendors logo /identification mark must be affixed to eac
h garment piece for ascertaining the supplier of the garment.
Fabric shall be wash durable and shall permit laundering at 90°c and s
hall retain its flame resistance properties after minimum of 50 cycles
of washes. It should protect
against accidental exposure to flash fire, heat at workplace and molte
n metal spatter. The fabric when exposed to flame shall not melt, drip
or stick to the skin of the wearer and not cause burn injury. The fab
ric shall be comfortable to wear and shall not cause any skin irritati
on.
Design: Two chest pocket with flap, TATA STEEL should be written With
Logo at left chest pocket, 6 cm wide waist belt with adjustment arrang
ement with loop. Cuff should be similarly adjustable with a cuff band
4.2cm wide with overlapping loop to leave no gap when cuff is fastened
. All seams/ stitches should be made with
FR thread & be strong enough to last the life of the garment
without
breakage or tear. Standard Tata Steel design should be referred &
adhe
red to.
Jacket with two colour combination (Orange and Navy Blue), as per sample
submitted and approved at CCT meeting.
FR fluorocent stripe to be stiched vertically from shoulder to chest
both front and back and same vertical stripe till chest on shoulder.
Size: Ex-Large
Dimension of the jacket is as follows
Tolerance ± 5%
Girth Chest - 132 cm
Length - 76 cm
Sleeve Length - 66 cm
Shoulder Length - 54 cm
Different ISO 11612 requirements the garment needs to pass.
Clause, Test Method, Pass or Level of protection required are:
6.2 Heat Resistance 260ºC as per
ISO 17493:2000- PASS
6.3 Limited flame spread
(A1 and A2) as per ISO 15025:2000- PASS A1 and A2
6.4 Dimensional change ISO 5077- PASS
6.5.1 Tensile strength ISO 13934-1:1999 - PASS
6.5.2 Tear strength ISO 13937-2:2000 - PASS
7.2 Convective Heat (B) ISO 9151: 1995 - LEVEL B1
7.3 Radiant Heat (C) ISO 6942:2002 - LEVEL C1
7.5 Molten Iron Splash (E) ISO 9185 - LEVEL E3
7.6 Contact Heat(F) ISO 12127:1996 - LEVEL F1
7.7.1 Box test (Class I) EN 61482-1-2
7.7.2 Open arc ranking (ATPV)- EN 61482-1-1
Fabric should be certified with ATPV value 8.5 - 9cal /
cm2.
1. ATPV value printed in jacket collar tag
2. Insulated buttons",,0996A0061,28-42 Days,,6307,18.00%,1,EA,EA,
,14,Chin Strap for Safety Helmet,"Short Description :
Chin Strap for Safety Helmet
===============================
Technical Specification :
TYPE:SPARES FOR HELMET
DESCRIPTION:20 MM WIDE STRONG ADJ. STRAP
MATERIAL:NYLON
===============================
Additional Specification :
Nylon Chinstrap with chin hook and button with provision for attaching
with FRP helmets
===============================
Custom Clarification :
Item Description
Chin Strap for safety helmet
Function of the Item
attaching as chin strap with safety helmet
Material of Construction of the Item
Nylon or cotton
Name of the Main Equipment where the Item is Used
FRP helmet
Function of the Main Equipment & Location of the Main Equipment
Head protection",,0294A0087,28-42 Days,,6506,18.00%,1,EA,EA,
,610,"SFTY SHOE;9,BLACK,INSULATED STEEL TOE",5320,,5288A0050,28-42 Days,,6403,18.00%,1,EA,EA,
,650,HAND GLOVES,"Short Description :
HAND GLOVES,KEVLER HAND GLOVES
Technical Specification :
DESCRIPTION:KEVLER HAND GLOVES
REFERENCE STD. : MS 8683
08-Additional Specification
TEMPERATURE: KEVLER CAN WITHSTANDA TEMPERATURE OF
700 DEG.C. MINIMUM.",,0124A0016,28-42 Days,,6116,18.00%,1,EA,EA,
,115,Headband for FRP helmets,"Short Description :
Headband for FRP helmets
===============================
Technical Specification :
TYPE:ADJUSTABLE TYPE REXINE HEADBAND
DESCRIPTION:ADJUSTABLE REXINE HEADBAND FRP HELMET.
MATERIAL:ACRYLIC PLASTIC
===============================
Additional Specification :
Nape Strap headband with button lock system
with buttons to be fixed in the helmet.
===============================
Custom Clarification :
Item Description
Headband for FRP helmet for use as a spare.
Function of the Item
Spare for FRP helmets in case of damaged headband..
Material of Construction of the Item
plastic headband with soft cotton, foam cushining layer
Name of the Main Equipment where the Item is Used
Safety Helmet
Function of the Main Equipment & Location of the Main Equipment
Head protection",,0294A0086,28-42 Days,,4015,18.00%,1,EA,EA,
,1150,PORTABLE GROUP ISOLATION BOX,"Short Description :
PORTABLE GROUP ISOLATION BOX
===============================
Technical Specification :
DESCRIPTION:PORTABLE GOUP ISOLATION BOX
===============================
Additional Specification :
Specifications for the Portable Group Isolation Box:
Storage Devices Captures Keys for effective lockout of Large Equipment
· Secure each lockout point on a piece of equipment with just one des
ignated lock· Captures the keys by placing them in the lock box· Each
authorized employee locks one personal safety lock onto the box, remov
ing them only when their work is complete. Exclusive Latch Tight featu
res ensures that keys cannot be accessed until the very last lock is r
emoved regardless of padlock shackle diameter or length. Durable powde
r coated red or yellow finish with stainless steel handle Integrated s
torage organized up to 12 keys or hundreds of bulk keys Dual applicati
on wall mounted or portable Up to 14 workers can apply their personal
padlocks or hasps. Acrylic cover on front part of box with locking fa
cility for Identification (Name of machine under lockout.)
PLEASE SEE PURCHASE DOCUMENT IF ANY OTHER SPECS",,0122A0386,28-42 Days,,6506,18.00%,1,EA,EA,
,627.2,"SFTY SHOE;10IN,BLACK, STEEL TOE","SFTY SHOE;10IN,BLACK
SIZE : 10 IN
COLOR : BLACK
MATERIAL OF CONSTRUCTION : INSULATED STEEL TOE
SOLE : DOUBLE DENSITY PU
REFERENCE STANDARD : IS 15298
SPECIAL FEATURES : NO SPECIAL FEATURES
ADDITIONAL UMC DETAIL::
Short Description :
PU DD DERBY SHOE SIZE-10
===============================
Part No :
TATA-DERBI DD-10
Make :
ANY
===============================
Additional Specification :
DERBY SHOE, BLACK COLOUR, SPONGE PADDED COLLAR, PU DOUBLE DENSITY DI
RECT INJECTED SOLE NAILLESS SHOE OF SIZE-5
Operative Standard : IS 15298:2002 Part I &II Also meet . EN ISO
20345
UPPER : Buff Grain Print/Plain Leather, Black colour, Thickness 1.8-2.
2mm
VAMP LINING : Nonwoven Synthetic, Non-woven
INNER LINING : Nonwoven Synthetic , Non-woven Mesh with 3mm foam linin
g
COLLAR PEDDING : Padded Double & Leather Latex Foam , Thickness
14mm +
- 1mm.
TONGUE : Leather. Laminated with 6mm Foam and Non-woven lining
COUNTER STIFFENER: Leather Board, Thickness 1.8mm
INSOCK : Nonwoven Synthetic, Non Woven laminated on 3mm EVA
STEEL TOE CAP : Powder coated imported rust Resistant 200 J EN 12568
Insole : Minimum 2.5 mm Non Woven PP laminated
Out Sole : PU double density B 52 Mould ( Outsole Black )
Sole fixation : Direct injection process, Double stage cleats: Double
stage cleats for better grip, Hydrocarbon Resistant Sole, Complies wit
h EN ISO 20345 and EN ISO 20346 specifications , Slip Resistant Sole o
n Oily and Smooth
Sole Cleated Area As per 4.8 of IS 15298 (part 1)
Cleat Height (thickness) As per 4.8 of IS15298 (part 1)
Sole Thickness Non cleated As per 4.8 of IS 15298 (part 1)
Sole Abrasion Resistance As per 4.8.4 of IS, 15298 (part 1)
Sole Flexing Resistance As per 4.8.5 of IS 15298 (part 1)
Inter Layer Bond Strength As per 4.8.7 of IS 15298 (part 1)
Electrical Resistance Antistatic as per IS 15298 (Part 1) 4.3.4
Padding under steel toe Polymer Comfort Strip
Thread Nylon or polyester 20 and 40 No.
Lace :Flat two Colored ¿ Black/brown, black/grey or any other combinat
ion matching with the shoe, 80- 100 cm
THREADS: Nylon, 6 Ply/3 Ply Matching colour
EYELET/VIS : Aluminium, Aluminium size 600
sole elec res: 22KV for 1 min
sole temp res: max 120 deg for 1 min.",,5288A0049,28-42 Days,,6403,18.00%,1,EA,EA,
,130.34,HAND GLOVES TS 03013 (Rubber),"Short Description :
HAND GLOVES,ACID PROOF, HEAVY QLTY.RUBBER, 18"" L
Technical Specification :
DESCRIPTION:ACID PROOF, HEAVY QLTY.RUBBER, 18"" L
REFERENCE STD. : TS 03013-HAND GLOVES RUBBER
06-DRAWING DETAILS
AS PER FIG. 1 OF TISCO. STD.NO. 03013/1.0",,0124A0002,28-42 Days,,4015,18.00%,1,EA,EA,
,2282.42,SAFETY ITEMS (STRETCHER),"Short Description :
SAFETY ITEMS,AL.STRETCHER AS PER TS:03041
Technical Specification :
DESCRIPTION:AL.STRETCHER AS PER TS:03041
06-DRAWING DETAILS
AS PER DRG.NO. PB 39663 & TISCO STD. 03041
LEATHER LEGGING, SMALL SIZE MADE OF SOFT CHROME LEATHER,
BLACK, WITH VALCRO STRAP AS PER THE SAMLE HAVING
THE FOLLOWING FEATURES.
GENERAL REQUIREMENT:-
1) THE LEGGING SHALL HAVE AN EXTRA STRAP OF ADJUSTABLE TYPE,
15 MM. WIDTH, PROVIDED AT ONE SIDE OF THE LEGGING 75 MM.
BELOW THE TOP OF THE LEGGING.
ONE END OF THE STRAP SHALL BE FIXED AROUND A ""D"" BUCKLE,
THE OTHER END SHALL BE PROVIDED WITH PRESS PIN ARRANGEMENT
TO FACILITATE OPENING OR CLOSING.
2) THE LEGGING SPAT SHALL COVER AND FIT PROPERLY THE
ANKLE AND UPPER PART OF THE BOOT.
3) VALCRO STRAPS SHALL HAVE DOUBLE STITCHING.
4) LEATHER JOINTS SHALL HAVE DOUBLE STITCH AND SHALL BE
COVERED BY A LEATHER STRAP 20 MM. WIDE.
5) THE STRAPS USED FOR FASTENING THE LEGS SHALL BE PROVIDED
WITH VALCRO FIXING ARRANGEMENT.
DIMENSIONS:-
1) THE LENGTH FROM THE TOP OF THE LEGGING TO THE ANKLE-
TOP: 300MM +/- 2MM.
7) THE WIDTH OF THE UNFOLDED LEGGING AT THE
ANKLE: 225MM +/- 2MM.",,0122A0045,28-42 Days,,9402,18.00%,1,EA,EA,
,906.5,"SFTY SHOE;9,BLACK,FULL GRAIN LEATHER","SFTY SHOE;9,BLACK,FULL GRAIN LEATHER
SIZE : 9
COLOR : BLACK
MATERIAL OF CONSTRUCTION : FULL GRAIN LEATHER
SOLE : NITRILE RUBBER
REFERENCE STANDARD : EN 20345 IS 15298
SPECIAL FEATURES : ALLOY STEEL TOE CAP
SPECIAL FEATURES : HEAT RESISTANT
SPECIAL FEATURES : PADDED SYNTHETIC LINING
SPECIAL FEATURES : WITHSTAND TEMP 300 DEG 1 MIN
ADDITIONAL UMC DETAIL::",,5288A0085,28-42 Days,,6403,18.00%,1,EA,EA,
,766.36,"UTL-TYCHEM-C, CHEMICAL RESISTANT SUIT","Short Description :
UTL-TYCHEM-C, CHEMICAL RESISTANT SUIT
===============================
Part No :
TYCHEM C
Make :
DUPONT
===============================
Additional Specification :
""DUPONT"" MAKE ""TYCHEM, C"" (POLYMER COATED OUTSIDE SURFACE) CHEMICAL RE
SISTANT SUIT WITH ATTACHED HOOD, FRONT ZIPPER CLOSURE, ELASTIC WRIST.",,0995A0032,28-42 Days,,6210,18.00%,1,EA,EA,
,430.8443878,ladies jacket SIZE 38,"Short Description :
ladies jacket
===============================
Technical Specification :
DESCRIPTION:LADIES COTTON JACKET
===============================
Additional Specification :
26.5 inch long,43 inch width, binny make cloth, color-corporate blue,
sleeveless ladies jacket, two number pocket, coat collar, 3 no plit in
each pocket, 3 good quality botton,inner portion is covered with sam
e color lyline,",,0122A0418,28-42 Days,,6204,18.00%,1,EA,EA,
,2.205,WELDING ELECT MILD STEEL 3.15 MM,"""Short Description :
WELDING ELECTRODE MILD STEEL 3.15 MM.
Technical Specification :
TYPE:RADIOGRAPHIC QUALITY
DIA: 3.15 MM
LENGTH: 350 MM
STANDARD: MSGP, AWS :E 6013
ELECTRODE MATERIAL: MILD STEEL

CHEMICAL COMPOSITION: C 0.12%, Mn 0.55%, Si 0.35%, P 0.03%, S 0.03%

WEIGHT PER PKT: 5 KG
PCS PER PKT: 175 NOS.

UTS: 461 MPa, min
YS: 382 MPa, min
% Elongation: 17 min

BRAND 1 : OVERCORD-T OF ADOR WELDING
BRAND 2 : ESAB 28 OF ESAB INDIA LTD.
BRAND 3 : MEDIO OF D&H SECHERON
BRAND 4 : ELECTRA 9 OF FUSION ENGG.
BRAND 5 : STEELON ULTRA OF MODI ELECTRODES
BRAND 6 : SPARK SILVER OF ISWP
""",,0954A0008,28-42 Days,,8311,18.00%,1,EA,EA,
,1.421,WELDING ELECT MILD STEEL 2.5 MM,"""Short Description :
WELDING ELECTRODE MILD STEEL 2.5 MM.
Technical Specification :
TYPE:RADIOGRAPHIC QUALITY
DIA: 2.5 MM
LENGTH: 350 MM
STANDARD: MSGP, AWS :E 6013
ELECTRODE MATERIAL: MILD STEEL

CHEMICAL COMPOSITION: C 0.12%, Mn 0.55%, Si 0.35%, P 0.03%, S 0.03%

WEIGHT PER PKT: 5 KG
PCS PER PKT: 265 NOS.

UTS: 461 MPa, min
YS: 382 MPa, min
% Elongation: 17 min

BRAND 1 : OVERCORD-T OF ADOR WELDING
BRAND 2 : ESAB 28 OF ESAB INDIA LTD.
BRAND 3 : MEDIO OF D&H SECHERON
BRAND 4 : ELECTRA 9 OF FUSION ENGG.
BRAND 5 : STEELON ULTRA OF MODI ELECTRODES
BRAND 6 : SPARK SILVER OF ISWP""",,0954A0009,28-42 Days,,8311,18.00%,1,EA,EA,
,4.9,ELECTRODE 7018 LOW HYDROGEN 4 MM,"""Short Description :
WELDING ELECTRODE LOW HYDROGEN 4 MM.
Technical Specification :
TYPE: LOW HYDROGEN
DIA: 4 MM
LENGTH: 450 MM
STANDARD: MSsPL, AWS :E 7018
ELECTRODE MATERIAL: MEDIUM CARBON
CHEMICAL COMPOSITION: C 0.04-0.09%, Mn 1.6%, Si 0.75% Max,
Ni 0.30%, %Cr 0.20%, Mo 0.3%, V 0.08% Max.
UTS: 500 MPa, min
YS: 422 MPa, min
% Elongation: 22 min
Impact: 27 Joules, min at 29deg C

USE: Electrodes of this group are medium heavy coated hydrogen
controlled iron powder type, suitable for radiographic quality joints
subjected to dynamic loading. Can be applied in all thickness and
working pressure range.

BRAND 1 : ULTIMATE 18(T) OF HONAVAR ELECTRODES
BRAND 2 : ESAB 36H OF ESAB INDIA LTD
BRAND 3 : SUPERCITO OF ADOR WELDING
BRAND 4 : BASICOTE 6 OF FUSION ENGG.
BRAND 5 : MODI 7018 OF MODI ELECTORDES
BRAND 6 : SUPRATHERME OF D&H SECHERON
BRAND 7 : SPARK DIAMOND OF ISWP""",,0954A0011,28-42 Days,,8311,18.00%,1,EA,EA,
,1.8228,"ELECTRODE,AWS 7018,MEDIUM CARBON,2.5 MM","""Short Description :
WELDING ELECTRODE,AWS 7018,MEDIUM CARBON,2.5 MM.
Technical Specification :
TYPE:AWS 7018
DIA : 2.5 MM
LENGTH:350 MM
ELECTRODE MATERIAL : MEDIUM CARBON


BRAND2: SPARK 7018 MAKE: ISWP
CHEMICAL COMPOSITION: C %, Mn 1.6%, Si 0.75%, P %, S %,Cr 0.2%, Ni 0.3%,
Mo 0.3%, V 0.08%
WEIGHT PER PKT: 4 KG
PCS PER PKT: 168 NOS.

BRAND 1 : ULTIMATE 18(T) OF HONAVAR ELECTRODES
BRAND 2 : ESAB 36H OF ESAB INDIA LTD
BRAND 3 : SUPERCITO OF ADOR WELDING
BRAND 4 : BASICOTE 6 OF FUSION ENGG.
BRAND 5 : MODI 7018 OF MODI ELECTORDES
BRAND 6 : SUPRATHERME OF D&H SECHERON
BRAND 7 : SPARK DIAMOND OF ISWP""",,0954A0013,28-42 Days,,8311,18.00%,1,EA,EA,
,3.7926,ELECTRODE 6013 MILD STEEL 4 MM,"""Short Description :
WELDING ELECTRODE MILD STEEL 4 MM.
Technical Specification :
TYPE:GENERAL PURPOSE
DIA: 4 MM
LENGTH: 450 MM
STANDARD: MSGP, AWS :E 6013
ELECTRODE MATERIAL: MILD STEEL

CHEMICAL COMPOSITION: C 0.12%, Mn 0.55%, Si 0.35%, P 0.03%, S 0.03%

WEIGHT PER PKT: 5 KG
PCS PER PKT: 136 NOS.

UTS: 461 MPa, min
YS: 382 MPa, min
% Elongation: 17 min

BRAND 1 : OVERCORD-T OF ADOR WELDING
BRAND 2 : ESAB 28 OF ESAB INDIA LTD.
BRAND 3 : MEDIO OF D&H SECHERON
BRAND 4 : ELECTRA 9 OF FUSION ENGG.
BRAND 5 : STEELON ULTRA OF MODI ELECTRODES
BRAND 6 : SPARK SILVER OF ISWP

""",,0954A0007,28-42 Days,,8311,18.00%,1,EA,EA,
